CUSTOMER_ID,CUSTOMER_TYPE
752622436,Registered
508009818,Registered
462224223,Guest
628275604,Registered
715898717,Registered
152465173,Registered
904243699,Registered
583736012,Registered
658526674,Registered
980680134,Registered
843322596,Registered
966058722,Registered
299803182,Registered
220927288,Registered
669860803,Guest
728516734,Registered
618553852,Guest
968622984,Guest
195798475,Registered
475338263,Registered
471419480,Registered
205782456,Registered
587491321,Registered
216433622,Registered
521269157,Registered
509990830,Guest
482421184,Guest
404318084,Registered
580265243,Registered
858029051,Guest
649156857,eClub
477348933,Registered
667305202,Guest
16301269,Registered
899243276,Registered
965868473,Registered
420344980,Guest
180014976,Registered
128927561,Guest
291953572,Guest
200379511,Registered
523795083,Registered
200712051,Registered
86967372,Guest
670088404,Guest
576215881,Registered
389961413,Guest
883872116,Registered
233103749,Guest
796680562,Registered
325965681,Registered
400934288,Registered
190187183,Guest
816857200,Guest
402932183,Guest
80915906,Registered
223099913,Registered
496949107,Registered
877126473,Guest
907404653,Registered
984197275,Registered
902343840,Registered
873428282,Registered
837687520,Guest
164998639,Registered
403706691,Registered
523497673,Registered
119597798,Registered
969123750,Registered
903134761,Guest
28554974,Guest
833274302,Registered
961249788,Registered
37877256,Guest
934026527,Registered
342869152,Registered
120139341,Registered
553438619,Registered
625565288,Guest
330672406,Registered
257471254,Registered
919018558,Registered
9536308,Guest
200173967,Guest
441208101,Guest
912110914,Registered
629716512,Registered
186443292,Registered
607747555,Registered
743902457,Guest
723745404,Registered
593861634,Registered
164509326,Registered
18924654,Guest
758351874,Registered
169566872,Registered
114475681,Registered
145430106,Guest
915581350,Registered
153918880,Guest
757754817,Guest
329312417,Registered
127765574,Registered
602514149,Registered
411576559,Guest
328191690,Registered
635445781,Guest
241835912,Guest
516558946,Registered
184736028,Registered
245739645,Guest
835956086,Registered
14288936,Guest
258112494,Registered
998242858,Guest
861648386,Registered
614579492,Registered
495676306,Registered
216239129,Guest
273849650,Guest
96082225,Registered
748835511,Registered
21331392,Registered
477369417,Registered
523398184,Registered
362496252,Registered
412531594,Registered
767373312,Registered
10874742,Registered
345302487,Registered
346363217,Registered
419847976,Registered
528697426,Guest
736818724,Registered
734058704,Guest
373219383,Registered
302658772,Registered
557108661,Guest
228432066,Guest
867707531,Guest
160386349,Registered
525418241,Guest
211654900,Registered
728804900,Registered
566866330,Guest
669941669,Registered
810993545,Guest
575515003,Registered
962606903,Guest
73439076,Registered
109309047,Guest
249238893,Registered
481564016,Guest
109978447,Guest
374090748,Registered
442602055,Guest
142952762,Registered
353489200,Guest
474619361,Registered
265078172,Guest
644049401,Guest
714571212,Guest
684758976,Registered
483932511,Registered
454454312,Guest
884733634,Registered
415804201,Registered
272063105,Registered
977499340,Registered
500773251,Registered
212005542,Registered
945405300,Registered
291010499,Registered
29413806,Registered
138630206,Registered
710788534,Guest
646144069,Registered
319663296,Guest
969404252,Guest
272519309,Registered
534808760,Registered
958634817,Guest
423947215,Registered
950180015,Registered
880416777,Registered
456717672,Guest
74574060,Registered
7380798,Guest
40719187,Registered
262497550,Registered
115340061,Guest
692529545,Registered
957287600,Guest
217674928,Guest
699526697,Guest
362764442,Registered
986259143,Registered
738143901,Registered
951120569,Registered
243141027,Guest
506650059,Guest
896613312,Registered
67186413,Registered
380786821,Registered
125590059,Guest
936354668,Guest
539492499,Guest
640141718,Registered
556794090,Guest
366328002,Guest
437149612,Registered
608504659,Registered
524425970,Registered
328106836,Guest
128945146,Registered
427690798,Registered
258867266,Registered
596629495,Registered
479883392,Registered
456668542,Guest
883903114,Guest
891338375,Guest
985753719,Registered
340315297,Registered
684334254,Registered
783490334,Registered
259240594,Registered
852071666,Guest
503572046,Registered
334198058,Registered
193361386,Registered
475436339,Registered
689237011,Registered
40950973,Registered
584951054,Guest
922633564,Guest
976562088,Guest
257998056,Guest
82354786,Registered
53847624,Registered
64742793,Guest
474985661,Registered
22871811,Registered
544243815,Registered
881697009,Registered
105989827,Registered
178422065,Guest
166791774,Registered
372782214,Registered
932543045,Registered
438777438,Guest
143910251,Registered
744684361,Registered
994598092,Registered
33650724,Registered
978206800,Registered
824883262,Registered
568373506,Registered
805052073,Registered
786788638,Registered
816853135,Guest
109227116,Registered
70711469,Registered
46925089,Registered
484371781,Registered
262727227,Guest
295340712,Registered
842152250,Guest
198606005,Registered
506212390,Registered
781327848,Registered
721376889,Registered
857798003,Guest
413190169,Registered
351184342,Guest
339805539,Guest
968418483,Guest
142614929,Registered
986847521,Registered
228808217,Guest
260032894,Registered
262305264,Guest
841588584,Registered
74308849,Registered
237157836,Registered
800115452,Guest
258070299,Registered
571398214,Registered
758479842,Registered
651786247,Guest
534478174,Registered
825724114,Registered
664725815,Registered
25739390,Registered
520346729,Guest
225131702,Guest
854285793,Registered
169313371,Registered
843125572,Registered
447958236,Registered
298748521,Guest
655844390,Registered
9833871,Registered
515435,Registered
68484928,Registered
9503792,Registered
415556176,Guest
639535296,Registered
577798759,Registered
279585369,Registered
310483954,Registered
772652477,Guest
16566347,Registered
238010639,Registered
145333026,Registered
61548285,Registered
256677800,Registered
470244628,Registered
396380477,Registered
293042143,Registered
467140219,Guest
799580183,Guest
191096430,Guest
63235973,Registered
953267166,Registered
278024464,Registered
592672951,Registered
916579730,Registered
498018833,Registered
661892910,Registered
594261442,Registered
530063754,Registered
436758979,Guest
64492030,Registered
621966169,Registered
906849309,Registered
448212271,Registered
613121058,Registered
430178710,Registered
8683729,Registered
836502155,Registered
491272743,Registered
583749144,Registered
739968561,Registered
72388444,Registered
346512856,Registered
595554588,Registered
843127082,Guest
613862612,Guest
543203272,Registered
809527926,Registered
682588013,Registered
565390482,Registered
970524717,Registered
980607186,Guest
551573686,Registered
366278397,Registered
280917161,Guest
891605599,Guest
642950359,Registered
15914141,Guest
911699118,Guest
603719932,Registered
199025298,Registered
748106293,Guest
266365906,Guest
997196404,Guest
960885930,Registered
989554318,Registered
662679076,Guest
553805834,Registered
442960987,Guest
716999410,Registered
421548253,Registered
227106030,Registered
203609980,Guest
382347316,Registered
141118392,Registered
816138628,Registered
208968550,Registered
181133190,Guest
346002030,Registered
147104031,Guest
311361186,Registered
504707036,Guest
749301012,Guest
414896865,Registered
736254871,Registered
365993070,Guest
997014192,Registered
787418067,Registered
118889496,Registered
939974344,Guest
925405999,Registered
685673654,Registered
227818901,Registered
134238327,Registered
719368351,Registered
870156712,Registered
190536308,Registered
763829309,Registered
341560676,Guest
845879803,Registered
230468192,Registered
492544535,Registered
588765066,Guest
78719828,Registered
633958396,Guest
658675219,Registered
696705866,Guest
949728746,Registered
733443230,Guest
905243471,Registered
736813822,Registered
238648025,Registered
698723018,Registered
257935886,Guest
469880359,Guest
901764863,Registered
302509638,Registered
960094839,Registered
944683701,Registered
801907500,Registered
798129870,Registered
731509879,Registered
128353622,Guest
406600636,Registered
683034108,Guest
338768852,Guest
995472605,Registered
658434502,Guest
839827818,Guest
227734126,Registered
881015529,Registered
436118540,Registered
982664561,Registered
681190887,Registered
768666985,Registered
566134376,Registered
964509818,Guest
337470892,Registered
744064934,Guest
193092185,Registered
671916809,Registered
954699498,Guest
557607573,Registered
611371081,Guest
765252422,Registered
55654689,Registered
363465293,Registered
870460526,Guest
624286303,Registered
313595374,Guest
14305207,Guest
915329988,Guest
229164922,Registered
698277773,Registered
343465659,Registered
782714059,Registered
616120850,Guest
999591418,Guest
718828319,Registered
554899573,Registered
58198522,Guest
558431242,Registered
622141132,Guest
622739128,Registered
830694594,Registered
896433115,Registered
30279886,Registered
385920923,Registered
804392318,Registered
979448110,Guest
199257209,Guest
766314389,Registered
277733392,Guest
965506241,Registered
903283176,Guest
375476994,Registered
102172462,Registered
731592152,Registered
714412088,Registered
630722657,Guest
821055195,Registered
774725957,Guest
824688759,Registered
166932744,Registered
550269844,Guest
715543384,Registered
316901643,Guest
711219612,Guest
867175247,Guest
104739526,Registered
718082726,Registered
861580858,Guest
490561925,Registered
195071464,Guest
672896309,Registered
354704084,Guest
155164063,Guest
638962511,Registered
640571697,Registered
746153723,Guest
521588159,Guest
125515132,Guest
5592911,Registered
831287975,Registered
757814464,Registered
406718832,Guest
476978616,Registered
996674170,Registered
247345075,Guest
844765133,Guest
280223880,Registered
567635289,Registered
195249224,Guest
670584103,Registered
697434176,Registered
523725114,Registered
193753220,Registered
92458468,Registered
592852995,Registered
504765733,Guest
535952830,Registered
503101957,Guest
217045781,Registered
171335853,Registered
353452407,Registered
90176876,Registered
584438565,Registered
329220463,Registered
990596159,Registered
420986827,Guest
776749269,Guest
64241788,Registered
567971408,Registered
938060038,Registered
476995159,Guest
829899976,Registered
92747262,Registered
42868378,Registered
492674960,Guest
470365855,Registered
727992043,Registered
548493713,Registered
663835487,Guest
685952719,Registered
38906871,Registered
678584794,Guest
752301586,Registered
513231004,Registered
946720196,Guest
548179100,Registered
62147138,Registered
391940103,Registered
593989422,Registered
626372371,eClub
296980709,Registered
571918395,Registered
952559653,Registered
939275184,Registered
395362304,Guest
938022365,Registered
423036319,Registered
229639336,Guest
75765389,Registered
586518628,Registered
207813946,Registered
688812152,Registered
875996772,Registered
380622185,Registered
543069546,Registered
730091674,Registered
486375689,Registered
960001637,Registered
8365522,Registered
171555925,Registered
303320701,Guest
948034198,Registered
151354594,Guest
813609707,Registered
303405945,Registered
757975473,Registered
258623067,Registered
548327482,Registered
307568714,Registered
489653674,Registered
633868552,Registered
329564149,Registered
149308399,Registered
65144803,Registered
671443140,Registered
221881295,Guest
788353347,Guest
43067934,Registered
549296236,Guest
820941376,Registered
70342238,Guest
235077886,Guest
555115343,Registered
225158114,Guest
964124794,Registered
18295485,Registered
880883488,Registered
852926739,Registered
954315614,Registered
863867383,Registered
901936903,eClub
529007910,Guest
855352417,Guest
501599327,Guest
277630415,Guest
225753578,Registered
797266718,Guest
355098220,Registered
318592204,Registered
100070234,Guest
621329360,Guest
146232290,Registered
155215222,Registered
581292784,Registered
917418516,Guest
294480777,Registered
391825811,Guest
285280024,Guest
989130955,Registered
698062633,Guest
954664379,Registered
399695374,Guest
794055823,Guest
479735306,Guest
962488265,Registered
236937898,Guest
807643504,Guest
27068408,Guest
563307452,Registered
240050866,Registered
579755405,Guest
256667330,Guest
450829381,Guest
492648716,Registered
582990627,Registered
457216613,Registered
389928233,Registered
482152635,Guest
803301524,Registered
887256097,Registered
76932910,Registered
74824957,Guest
462762119,Registered
757452686,Guest
724772491,Registered
309746963,Guest
572112465,Registered
572926634,Registered
369428388,Registered
656223957,Registered
536069972,Guest
675932420,Guest
572519290,Guest
704656356,Registered
399493782,Registered
990310191,Registered
794481447,Guest
423349629,Registered
15114110,Registered
693304256,Registered
81740174,Guest
474838126,Registered
151498877,Registered
428729094,Registered
869574612,Guest
934893735,Registered
963194402,Registered
821397708,Registered
919180437,Registered
531926762,Registered
820569087,Registered
770071251,Registered
794808489,Guest
279572698,Registered
835680658,Registered
462672636,Registered
733470934,Registered
646671405,Registered
243489686,Registered
152651756,Guest
345293758,Registered
293352594,Registered
859231933,Guest
395931377,Guest
557800926,Registered
863608030,Registered
132858776,Registered
972360353,Registered
28917448,Registered
333895499,Guest
840432950,Registered
657573953,Guest
952575480,Registered
868252699,Registered
910440561,Guest
760064798,Guest
363010166,Registered
360618321,Registered
336690426,Registered
368442056,Registered
547363576,Registered
885852908,Guest
69623676,Guest
921397644,Guest
82079667,Guest
153194856,Registered
710382874,Guest
555577241,Registered
634925998,Registered
357426711,Registered
850155812,Registered
285012599,Registered
336453445,Registered
714273409,Registered
599932699,Guest
102255155,Registered
583350577,Registered
545901981,Registered
885672752,Registered
857965854,Registered
684237532,Registered
261587092,Registered
107315624,Guest
765833722,Registered
289682211,Registered
573397926,Registered
126679793,Registered
642465857,Registered
765116804,Registered
167193234,Registered
897085983,Registered
428861395,Guest
743666997,Guest
685406697,Registered
43265678,Registered
217241548,Registered
320435743,Registered
966549564,Registered
275261663,Registered
375384830,Registered
195168790,Guest
688893252,Registered
90012557,Guest
809314397,Registered
203193446,Guest
563201376,Registered
596172978,Guest
934922131,Registered
132025773,Registered
911061224,Guest
937357522,Guest
933044716,Registered
104421292,Registered
518895601,Guest
108099816,Guest
257883079,Guest
363069103,Guest
250319488,Guest
197763587,Guest
106987125,Registered
370994614,Guest
652217526,Registered
318374049,Registered
399938468,Registered
54135677,Guest
703970029,Guest
393745482,Registered
454767674,Guest
519659904,Guest
816302698,Guest
876215358,Guest
953839325,Guest
942898394,Registered
806203556,Registered
839818599,Registered
562039345,Guest
93185737,Registered
773135671,Registered
269381953,Registered
718653710,Guest
969478334,Registered
561390690,Guest
984203294,Registered
250735286,Registered
636930895,Registered
191164272,Registered
23019692,Registered
818010426,Registered
562293594,Registered
810189110,Guest
583830747,Guest
351567238,Registered
965825607,Registered
287099646,Registered
737484575,Guest
286468172,Guest
963452457,Guest
15233019,Registered
587940448,Registered
888615295,Registered
695972854,Guest
317912442,Guest
116813648,Registered
208195123,Guest
788070318,Guest
436720811,Registered
267608072,Registered
821884161,Guest
236121746,Registered
395826163,Guest
216295134,Guest
525613626,Guest
184194596,Guest
773489340,Registered
182255794,Registered
821361361,Guest
738812810,Registered
351211429,Guest
977138829,Guest
904823667,Registered
239780360,Guest
549864183,Guest
41230728,Registered
205796017,Registered
40918474,Guest
433216889,Registered
271077950,Registered
992385798,Registered
165862568,Registered
791580894,Registered
111986215,Registered
85566783,Guest
781896810,Guest
365207401,Guest
688702755,Registered
868563469,Registered
936459675,Registered
753130243,Registered
52285121,Registered
259464818,Registered
463639684,Registered
384464716,Registered
737897413,Registered
675593794,Registered
143899525,Registered
266905504,Registered
393610278,Guest
440295714,Registered
187992223,Guest
424610013,Guest
286018332,Guest
76638981,Guest
286579649,Guest
373767651,Registered
899417891,Guest
136048353,Registered
138336901,Guest
176107139,Guest
276486449,Guest
458632105,Registered
892126254,Guest
772578089,Registered
957656995,Registered
149556753,Guest
971816026,Guest
572390193,Registered
538252707,Guest
331602702,Guest
986749857,Registered
869264541,Guest
766226833,Registered
572447185,Registered
757893028,Guest
775935679,Registered
820042066,Registered
34974876,Registered
133605744,Registered
615101529,Registered
944028467,Guest
362389753,Guest
52511768,Registered
249044883,Registered
14230607,Guest
298161943,Registered
561282371,Guest
368847038,Registered
464265124,Registered
202703908,Registered
733185572,Guest
559031352,Registered
666223901,Registered
615546046,Registered
677307930,Registered
773401897,Registered
118582907,Registered
434353656,Guest
927796244,Registered
187205771,Registered
136065399,Registered
641544699,Registered
411947552,Registered
276621790,Registered
440181541,Guest
831041680,Registered
677686766,Registered
847075259,Guest
560925598,Registered
818675013,Registered
170194225,Guest
972268338,Guest
50588512,Registered
862606897,Registered
965570047,Registered
164543730,Registered
17289407,Registered
383053808,Guest
922289390,Guest
847214906,Registered
173304602,Guest
97656538,Registered
536217900,Registered
35274327,Guest
921565954,Guest
617621167,Registered
674328177,Registered
639648016,Registered
140947901,Registered
162187712,Guest
163754396,Registered
326960555,Guest
983537684,Guest
823888409,Guest
835958069,Registered
798877751,Registered
402778096,Guest
249127095,Guest
961520287,Registered
611450103,Registered
380776634,Guest
165619326,Guest
950346858,Registered
441539826,Registered
54748926,Guest
958215720,Registered
863909390,Registered
782127095,Registered
856885967,Guest
17523219,Registered
132016963,Guest
846706582,Registered
376513342,Registered
287671517,Guest
109359903,Registered
163581034,Guest
983212893,Guest
3564364,Guest
165934523,Guest
593541824,Registered
738652502,Registered
327109144,Guest
352797674,Registered
161659022,Registered
160892485,Registered
129038756,Guest
58222735,Registered
252610641,Registered
944553259,Registered
4331027,Registered
153855821,Registered
649947318,Registered
425593866,Guest
179075601,Registered
484776947,Guest
232868129,Guest
643392465,Registered
815612336,Registered
234743945,Guest
618590314,Registered
614966195,Registered
643104997,Registered
722267582,Registered
201865344,Registered
667265269,Guest
76939110,Registered
474686756,Registered
915156815,Registered
185471521,Guest
557011677,Registered
811224943,Registered
64126800,Registered
844942461,Registered
101906009,Registered
529407412,Guest
65761874,Registered
199363558,Registered
642606379,Registered
987597188,Guest
202734606,Guest
17215294,Guest
363976619,Registered
34170287,Registered
584528938,Registered
514749594,Guest
218546619,Guest
752036001,Registered
611899858,Registered
377292211,Registered
866690358,Registered
779628283,Guest
202938571,Registered
599717010,Registered
211556667,Registered
586438297,Guest
341804246,Guest
755544230,Registered
9636278,Registered
220875624,Registered
202638107,Guest
518327411,Registered
825080928,Registered
156863082,Registered
374133350,Registered
943265127,Registered
198792071,Registered
227222206,Registered
402799350,Guest
696411289,Registered
47616514,Guest
110945711,Registered
880028774,Registered
570547865,Guest
7548490,Registered
505548465,Registered
472874533,Registered
491029734,Guest
143353036,Guest
527748320,Registered
225926932,Guest
119592738,Registered
437666644,Registered
858485067,Registered
715555413,Guest
637534999,Guest
924891471,Registered
579501684,Guest
476059890,Guest
831660515,Registered
611769210,Guest
696829951,Guest
745251606,Guest
879764586,Guest
623200907,Registered
491287917,Registered
922615612,Registered
642219376,Guest
780506909,Registered
514779435,Registered
333671061,Registered
705229514,Registered
948614228,Registered
661091023,Registered
572070722,Registered
464108060,Guest
851296338,Registered
552570687,Registered
194475457,Guest
466752904,Registered
525993384,Registered
281948524,Guest
854677041,Registered
489179203,Registered
953498026,Registered
273214799,Guest
199769456,Registered
834019815,Registered
666384055,Guest
624932445,Registered
769057916,Registered
770573247,Registered
905395645,Registered
468773356,Guest
254767970,Registered
869945034,Registered
416361784,Registered
633014862,Registered
894160803,Guest
363159577,Guest
506656141,Guest
547489389,Registered
93303785,Registered
707922643,Guest
807436791,Guest
559946541,Registered
637127344,Guest
193353670,Guest
841027421,Registered
548087847,Registered
665054116,Registered
627698852,Registered
355503929,Guest
626115275,Registered
925599419,Guest
890556319,Registered
968788326,Guest
391153368,Guest
136668402,Guest
257252818,Registered
158156569,Registered
760231643,Guest
255519770,Guest
844997958,Registered
402899790,Registered
981946053,Registered
907679595,Guest
12419363,Registered
526689649,Registered
666449089,Guest
681344170,Guest
736592398,Registered
795741721,Registered
115034452,Registered
197941384,Registered
920132116,Registered
696301757,Registered
424068013,Registered
776794366,Guest
98239427,Registered
316766199,Registered
682235155,Registered
6240368,Guest
725764277,Registered
710023853,Registered
605771063,Registered
796708646,Registered
155204653,Registered
430458083,Guest
958108135,Guest
206064469,Registered
815677087,Registered
218818868,Guest
63597184,Registered
375594921,Registered
9064244,Guest
119873009,Guest
652926431,Registered
487160160,Registered
406787524,Guest
962281110,Guest
28982569,Guest
113159777,Registered
4496519,Registered
967132591,Registered
131881892,Registered
504967620,Guest
571036532,Guest
110527276,Registered
730286923,Guest
340520885,Guest
736671270,Registered
217040081,Registered
89073150,Registered
93134606,Registered
56420264,Registered
66214453,Registered
233638865,Registered
630916337,Guest
712903620,Guest
48608591,Registered
731717610,Guest
152537602,Guest
24833403,Registered
603646881,Registered
979143013,Registered
523805271,Guest
592305770,Registered
729536305,Registered
48379088,Registered
853935728,Registered
939536460,Guest
387794121,Registered
630797506,Registered
438190359,Guest
460043775,Registered
183851504,Registered
505537625,Registered
620748943,Registered
605683544,Registered
403869966,Registered
194992675,Registered
678685224,Guest
201163390,Guest
473431537,Registered
208932499,Registered
660199326,Guest
820164426,Registered
332464445,Registered
531771966,Registered
635648242,Guest
609006696,Registered
435302119,Guest
334954053,Registered
959845069,Guest
877028513,Guest
412327580,Guest
702180956,Guest
454703302,Registered
968833128,Registered
975692311,Registered
687181473,Registered
589005482,Registered
931991278,Guest
839763010,Registered
78501109,Registered
150492568,Guest
664911936,Registered
989098475,Guest
718975025,Registered
798475623,Guest
349372334,Registered
392909329,Registered
141486639,Guest
842071220,Guest
22139688,Guest
620371674,Registered
541822659,Guest
680309901,Guest
529037300,Registered
186772495,Registered
114869312,Registered
297402213,Registered
895145532,Guest
894104542,Registered
699040045,Registered
209990885,Registered
303141029,Registered
653866251,Registered
614996352,Guest
683620853,Registered
743080001,Registered
988475470,Registered
90545197,Registered
514766943,Registered
514188168,Guest
373137966,Registered
474568073,Guest
563743069,Registered
959341385,Registered
850388781,Registered
718919964,Registered
866556596,Registered
951293163,Registered
813390841,Guest
220764190,Registered
332226780,Registered
261160002,Registered
307602836,Registered
967460409,Guest
599376392,Guest
849594361,Registered
511238451,Guest
518808604,Guest
835547544,Registered
195288134,Registered
974642241,Registered
271147676,Registered
7758429,Guest
244967270,Guest
808769001,Guest
79528495,Guest
618502100,Guest
221962470,Guest
420796975,Guest
943066572,Registered
641852795,Guest
570945336,Registered
372429231,Registered
164149563,Guest
427799384,Guest
127096531,Registered
39628217,Guest
187974426,Guest
872889276,Registered
643039366,Registered
826103157,Registered
116594785,Registered
438145477,Registered
671158531,Guest
103655311,Registered
388890502,Registered
34422105,Guest
400260400,Registered
344033572,Registered
823071184,Guest
140252032,Registered
666648694,Registered
176366520,Registered
673599697,Registered
602993238,Guest
658447938,Guest
27063819,Guest
947071981,Guest
533350438,Registered
336553453,Registered
146721311,Guest
940729454,Registered
537034245,Registered
487642831,Registered
916198835,Registered
386850180,Registered
6023890,Registered
738746084,Guest
54448994,Guest
798352053,Registered
205613341,Registered
298756347,Guest
404275874,Guest
150757754,Registered
32467745,Registered
428842041,Guest
703970718,Guest
567442390,Guest
380511607,Guest
698333541,Registered
409717745,Registered
380248296,Registered
803683855,Registered
98343605,Registered
969930184,Guest
597027639,Guest
870657182,Guest
935271629,Registered
45479135,Registered
413224100,Registered
264868734,Registered
98204147,Registered
637196277,Registered
298931037,Registered
704748657,Registered
538943652,Registered
620343930,Registered
923188640,Registered
192008740,Registered
571741975,Registered
11256920,Registered
93257401,Registered
794898639,Registered
568586770,Registered
826231226,Registered
923296970,Guest
615151127,Registered
552710080,Registered
274735811,Guest
821582324,Registered
894723037,Guest
274420230,Guest
843798531,Registered
537407391,Registered
479294967,Registered
90312041,Registered
136293259,Guest
319561694,Guest
102123767,Registered
272046515,Registered
587957225,Registered
653183025,Registered
161476189,Registered
394322818,Registered
696801166,Guest
723520809,Registered
620808997,Guest
269791180,Registered
699963551,Registered
459209346,Registered
227623882,Guest
414396284,Guest
99977402,Registered
712625103,Registered
646153685,Registered
261313398,Registered
921634488,Guest
203834447,Registered
320313608,Registered
547442757,Registered
494660742,Registered
546558914,Registered
551493323,Guest
374781856,Guest
783644146,Guest
819020414,Guest
169091872,Registered
711694958,Registered
261000968,Registered
17018159,Registered
91216279,Registered
196417743,Registered
794496808,Registered
202483126,Registered
319791277,Guest
718208276,Registered
555223616,Registered
804575035,Registered
106102070,Registered
605003062,Registered
63268091,Guest
257664230,Guest
864760553,Registered
222085604,Registered
233721120,Registered
668053546,Registered
225755241,Registered
507911322,Registered
561971663,Registered
28595318,Registered
558567827,Registered
640199171,Guest
333464136,Registered
57106630,Registered
704533233,Guest
602597818,Registered
700788051,Guest
779600060,Registered
323671209,Guest
212875588,Registered
338782804,Registered
239781460,Registered
878412490,Registered
675539732,Guest
149826599,Registered
246196413,Guest
510620499,Guest
432059318,Registered
58729160,Registered
233651600,Guest
451379585,Registered
579135723,Guest
58326574,Registered
93919348,Guest
212752334,Registered
758422770,Registered
945919710,Guest
709305758,Registered
931286594,Guest
762308598,Registered
479969450,Registered
342019957,Guest
716133624,Registered
586826525,Guest
118526347,Guest
930410331,Registered
373462570,Guest
697576316,Guest
293624089,Registered
529490088,Registered
740179546,Registered
261751570,Guest
730618818,Registered
341072838,Registered
142313785,Guest
165981213,Registered
200600039,Registered
289150237,Registered
2734370,Registered
136412996,Registered
90331050,Guest
434222641,Registered
71819264,Registered
429741336,Registered
500403303,Registered
928386579,Registered
952306256,Registered
720651065,Registered
434106330,Registered
687490663,Registered
882644390,Registered
689111399,Registered
901232152,Guest
994839948,Guest
913405464,Registered
193405495,Registered
875552264,Guest
451385156,Registered
760344923,Guest
534532327,Guest
24004653,Registered
752543880,Registered
158216573,Registered
7346371,Registered
837112924,Registered
866001714,Registered
414033139,Guest
767718716,Registered
373931924,Guest
577075259,Guest
530905499,Registered
636567602,Registered
741931996,Guest
516358754,Guest
937447377,Registered
565446170,Registered
572761038,Guest
724569697,Registered
322843571,Registered
106410359,Registered
542566136,Registered
42762518,Guest
865733823,Guest
681558004,Registered
353227469,Registered
44216205,Guest
833624450,Registered
854289437,Registered
91727986,Registered
301655377,Registered
319748176,Registered
901723223,Registered
703999916,Registered
958832718,Guest
32554976,Registered
415830373,Registered
100409434,Guest
241589947,Registered
899909624,Registered
649288603,Registered
956998050,Guest
924177258,Guest
426354511,Registered
981025215,Guest
430470581,Guest
678349253,Registered
557599961,Guest
565905772,Registered
803918027,Guest
690958349,Registered
540795399,Registered
921609260,Registered
717517711,Guest
714979544,Guest
765505279,Registered
211424325,Registered
817135209,Guest
293174357,Registered
311348710,Registered
187628833,Registered
279324061,Guest
227416333,Registered
855516288,Guest
387190049,Registered
333491854,Registered
601694165,Guest
341331379,Guest
619827782,Guest
616029160,Registered
152717103,Guest
428927044,Guest
908685675,Registered
859976646,Registered
955269858,Guest
494872427,Guest
549134570,Registered
51295943,Registered
909679617,Registered
317180533,Guest
17581938,Guest
392412615,Guest
180015210,Registered
815953324,Registered
39672722,Registered
271409878,Registered
235509286,Guest
283116165,Registered
528773398,Guest
464833928,Guest
74182891,Registered
278767709,Registered
633623756,Guest
628480213,Registered
387866036,Guest
703136458,Registered
121903178,Guest
231330959,Registered
479241905,Registered
824564404,Registered
247097975,Registered
274554008,Registered
452667034,Guest
112868862,Guest
3683443,Registered
992500748,Registered
35288355,Registered
658051880,Registered
598147507,Registered
690383883,Guest
649463112,Registered
11799891,Registered
834708571,Registered
944720592,Registered
443447,Guest
720923993,Registered
154709385,Registered
412027957,Guest
201958447,Registered
796735276,Registered
30071790,Registered
892634925,Guest
755620868,Guest
491140597,Registered
553226252,Guest
84157872,Registered
124866652,Guest
430999063,Registered
636953957,Registered
466965386,Registered
452667210,Guest
518087629,Guest
644341154,Guest
753754053,Registered
874031431,Registered
509005950,Registered
334197922,Registered
372507505,Registered
895531306,Guest
247511893,Registered
847502152,Registered
736538928,Registered
368181654,Guest
814434204,Registered
737933745,Registered
762511560,Guest
575921238,Guest
105165177,Registered
937765105,Registered
470955280,Registered
363969826,Registered
73558357,Registered
784641004,Registered
634359039,Registered
219638979,Registered
510937868,Guest
285565070,Registered
286440617,Registered
912277295,Guest
614530440,Registered
400697271,Guest
529288950,Registered
453965468,Guest
619228553,Registered
668756146,Registered
737570669,Registered
290629268,Registered
33076525,Registered
158251389,Guest
907151218,Guest
996758108,Registered
854589762,Registered
692202663,Registered
750726508,Registered
646958995,Guest
391859515,Guest
678405534,Guest
900420601,Registered
133221746,Guest
172660746,Guest
79282814,Registered
443399442,Guest
403597296,Registered
509420093,Registered
233196927,Registered
707341590,Registered
353448969,Registered
946982284,Registered
48783344,Registered
519302714,Registered
141479330,Guest
900907436,Registered
487997347,Registered
967725527,Registered
423729943,Guest
572457540,Registered
956690568,Guest
502243683,Registered
847138031,Guest
918312647,Registered
798546219,Registered
982296578,Registered
779116556,Guest
17231261,Guest
21491509,Guest
295280419,Registered
253581747,Guest
360123870,Registered
366495174,Guest
901528415,Registered
482834820,Registered
731500322,Registered
858424017,Registered
11625464,Registered
189964976,Guest
762419892,Registered
614041653,Registered
458764985,Registered
150416936,Registered
967991790,Registered
101836177,Guest
176014746,Registered
239742299,Registered
793881988,Registered
720265081,Registered
399752889,Registered
742428259,Guest
280090772,Registered
828441095,Registered
403206323,Registered
363555362,Registered
645647895,Guest
320413734,Guest
535791557,Registered
987144197,Registered
414756948,Registered
480375278,Registered
715382003,Registered
228130168,Registered
906094156,Registered
607825518,Registered
288263602,Registered
159027500,Registered
546091243,Registered
821720331,Guest
510829807,Guest
987345702,Guest
818130016,Registered
337293712,Guest
240272765,Registered
131568242,Registered
543978936,Registered
726475579,Registered
490873506,Registered
2938647,Guest
533966491,Registered
112302428,Registered
275726484,Guest
